masked_user,department,role,risk_type,severity,description,evidence,severity_score
user_7395,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-14 10:58:18,1
user_7396,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-12 04:08:02,1
user_7397,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-28 12:28:13,1
user_7398,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-24 14:21:04,1
user_7399,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-06 16:35:33,1
user_7410,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-18 09:49:03,1
user_7413,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-12 11:34:12,1
user_7415,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-30 01:14:35,1
user_7416,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-10 09:12:53,1
user_7422,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-14 02:07:25,1
user_7425,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-11 12:53:13,1
user_7427,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-04 01:51:35,1
user_7428,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-21 16:55:12,1
user_7431,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-12 12:51:39,1
user_7437,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-26 11:52:55,1
user_7441,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-14 15:00:24,1
user_7443,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-20 10:52:48,1
user_7444,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-29 18:29:30,1
user_7448,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-25 16:13:25,1
user_7453,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-30 09:47:02,1
user_7456,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-25 18:42:58,1
user_7458,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-08 11:27:18,1
user_7459,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-16 15:00:56,1
user_7461,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-17 18:32:02,1
user_7462,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-18 16:08:45,1
user_7467,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-19 03:38:48,1
user_7468,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-13 13:18:21,1
user_7471,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-16 15:04:22,1
user_7474,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-14 10:32:36,1
user_7479,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-14 16:16:59,1
user_7480,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-16 11:53:21,1
user_7482,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-22 11:49:42,1
user_7483,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-01 12:12:27,1
user_7491,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-15 11:12:22,1
user_7494,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-10 16:01:26,1
user_7499,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-14 09:47:05,1
user_7501,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-23 16:35:12,1
user_7502,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-29 09:00:31,1
user_7510,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-15 14:45:15,1
user_7511,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-20 01:02:42,1
user_7513,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-07 09:29:56,1
user_7517,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-25 03:21:26,1
user_7519,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-02 10:51:01,1
user_7525,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-09 09:36:17,1
user_7534,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-28 13:22:45,1
user_7535,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-20 15:21:05,1
user_7541,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-16 14:10:53,1
user_7544,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-27 12:22:01,1
user_7547,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-20 16:42:00,1
user_7554,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-24 18:47:53,1
user_7555,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-28 14:29:39,1
user_7557,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-19 15:12:43,1
user_7558,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-27 16:11:12,1
user_7559,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-20 11:21:40,1
user_7571,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-03 14:13:21,1
user_7572,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-02 14:22:39,1
user_7573,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-25 12:55:58,1
user_7578,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-20 12:29:26,1
user_7594,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-25 15:41:28,1
user_7595,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-26 16:52:04,1
user_7596,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-21 02:59:52,1
user_7600,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-27 18:50:29,1
user_7602,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-07 11:19:59,1
user_7604,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-14 18:45:55,1
user_7606,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-13 13:44:58,1
user_7609,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-16 13:59:38,1
user_7612,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-03 17:39:38,1
user_7615,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-15 17:30:49,1
user_7621,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-02 09:22:11,1
user_7628,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-18 09:21:27,1
user_7636,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-27 13:50:36,1
user_7641,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-18 17:51:41,1
user_7646,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-25 10:52:18,1
user_7647,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-18 11:25:19,1
user_7648,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-16 10:29:10,1
user_7651,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-29 13:37:59,1
user_7656,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-22 17:51:17,1
user_7658,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-18 17:37:49,1
user_7661,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-27 18:32:15,1
user_7664,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-12 15:37:08,1
user_7667,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-03 17:33:00,1
user_7671,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-16 01:22:05,1
user_7672,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-12 17:15:31,1
user_7673,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-29 11:29:10,1
user_7674,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-11 14:46:40,1
user_7677,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-25 14:18:45,1
user_7683,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-28 09:23:23,1
user_7685,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-05 13:45:03,1
user_7686,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-06 02:10:58,1
user_7690,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-17 16:13:32,1
user_7693,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-06 09:07:24,1
user_7697,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-29 13:38:23,1
user_7698,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-08 13:46:12,1
user_7700,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-04 15:34:04,1
user_7701,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-29 12:41:15,1
user_7704,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-24 10:53:16,1
user_7705,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-08 10:47:18,1
user_7708,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-10 16:02:21,1
user_7715,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-29 14:24:00,1
user_7716,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-11 15:59:03,1
user_7719,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-25 15:55:11,1
user_7721,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-16 09:50:16,1
user_7724,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-29 10:35:15,1
user_7725,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-03 10:45:11,1
user_7729,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-13 11:22:47,1
user_7735,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-08 15:27:24,1
user_7736,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-16 13:05:32,1
user_7738,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-12 16:15:00,1
user_7739,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-10 11:03:14,1
user_7741,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-28 15:01:06,1
user_7742,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-22 03:45:44,1
user_7743,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-30 17:24:49,1
user_7744,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-28 12:50:36,1
user_7748,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-14 16:41:57,1
user_7752,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-29 12:21:33,1
user_7755,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-29 13:55:26,1
user_7756,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-19 14:34:45,1
user_7758,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-02 11:06:42,1
user_7760,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-19 03:23:25,1
user_7761,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-19 11:21:20,1
user_7762,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-21 09:22:18,1
user_7763,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-16 11:07:51,1
user_7767,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-30 11:30:21,1
user_7768,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-16 10:01:36,1
user_7769,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-28 14:07:10,1
user_7775,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-07 17:16:07,1
user_7776,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-23 17:39:55,1
user_7777,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-16 03:31:29,1
user_7778,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-27 11:06:37,1
user_7779,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-24 11:40:31,1
user_7787,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-31 09:05:23,1
user_7788,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-29 13:27:49,1
user_7791,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-11 17:48:59,1
user_7795,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-01 11:17:07,1
user_7797,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-29 12:08:01,1
user_7799,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-01 10:22:08,1
user_7802,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-18 12:25:26,1
user_7804,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-20 17:50:35,1
user_7805,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-25 09:15:26,1
user_7812,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-06 14:39:16,1
user_7816,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-06 10:31:18,1
user_7818,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-22 10:56:48,1
user_7820,hr,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-06 17:38:46,1
user_7821,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-23 11:17:30,1
user_7822,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-23 16:59:51,1
user_7827,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-27 18:43:54,1
user_7829,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-13 12:43:35,1
user_7830,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-25 13:48:34,1
user_7832,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-12 11:35:45,1
user_7833,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-06 14:47:47,1
user_7834,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-12 13:37:09,1
user_7835,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-02 10:13:56,1
user_7838,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-06 09:49:56,1
user_7839,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-20 17:26:52,1
user_7841,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-03 18:05:13,1
user_7842,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-01 15:37:15,1
user_7844,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-14 09:15:30,1
user_7847,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-07 17:10:20,1
user_7851,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-23 13:57:01,1
user_7852,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-10 15:45:27,1
user_7864,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-18 02:14:51,1
user_7866,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-25 16:27:00,1
user_7870,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-16 18:58:21,1
user_7876,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-24 12:43:23,1
user_7880,hr,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-25 17:04:38,1
user_7882,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-01 09:51:37,1
user_7889,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-04 16:08:12,1
user_7893,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-02 03:21:44,1
user_7894,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-04 10:40:27,1
user_7901,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-17 18:40:57,1
user_7902,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-15 18:03:26,1
user_7906,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-27 11:58:13,1
user_7908,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-02 14:54:47,1
user_7910,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-05 11:19:01,1
user_7912,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-28 16:35:01,1
user_7914,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-17 15:37:26,1
user_7915,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-05 14:56:43,1
user_7917,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-08 13:49:43,1
user_7919,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-24 11:50:34,1
user_7926,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-14 11:14:33,1
user_7928,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-26 15:31:13,1
user_7929,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-12 17:31:18,1
user_7932,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-02 13:42:56,1
user_7933,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-09 14:53:21,1
user_7935,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-29 02:22:35,1
user_7936,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-11 12:32:35,1
user_7939,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-14 16:10:23,1
user_7943,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-12 13:00:42,1
user_7944,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-15 10:48:33,1
user_7949,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-14 14:23:20,1
user_7951,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-10 04:52:45,1
user_7953,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-08 15:08:26,1
user_7954,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-15 03:54:04,1
user_7955,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-11 04:38:23,1
user_7964,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-04 18:58:24,1
user_7965,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-07 11:34:27,1
user_7967,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-16 12:16:37,1
user_7972,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-01 10:47:26,1
user_7975,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-09 17:00:52,1
user_7977,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-19 13:09:01,1
user_7978,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-18 12:07:02,1
user_7979,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-16 14:07:01,1
user_7981,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-11 13:00:49,1
user_7982,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-29 15:50:31,1
user_7984,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-20 13:27:11,1
user_7986,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-14 14:19:14,1
user_7987,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-25 13:43:02,1
user_7992,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-11 09:46:31,1
user_7994,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-04 10:05:55,1
user_7999,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-12 15:19:37,1
user_8000,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-10 12:15:38,1
user_8010,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-15 11:04:23,1
user_8012,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-19 16:54:14,1
user_8013,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-25 14:37:43,1
user_8014,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-28 16:54:32,1
user_8018,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-13 12:54:13,1
user_8020,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-17 18:50:47,1
user_8022,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-30 11:37:24,1
user_8030,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-03 12:49:23,1
user_8037,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-03 18:05:45,1
user_8038,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-30 09:00:37,1
user_8040,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-04 13:02:50,1
user_8041,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-20 10:29:45,1
user_8045,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-18 18:58:21,1
user_8046,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-27 13:13:16,1
user_8048,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-11 11:02:10,1
user_8051,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-05 14:19:13,1
user_8052,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-25 13:11:57,1
user_8053,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-04 12:32:21,1
user_8055,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-12 18:38:31,1
user_8059,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-03 11:35:45,1
user_8060,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-07 17:41:08,1
user_8074,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-18 16:49:32,1
user_8078,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-18 03:20:54,1
user_8081,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-10 10:49:13,1
