masked_user,total_events,malicious_events,avg_anomaly_score,max_anomaly_score,off_hours_events,weekend_events,unique_sources,unique_devices,first_seen,last_seen,off_hours_ratio,weekend_ratio
user_8497,1,0,0.0154,0.0154,0,0,1,1,2024-07-03 18:54:14,2024-07-03 18:54:14,0.0,0.0
user_8499,2,1,0.50015,0.968,1,0,2,1,2024-02-05 03:23:12,2024-09-02 09:03:48,0.5,0.0
user_8501,2,0,0.165,0.2871,0,0,2,2,2024-05-17 10:26:29,2024-10-30 13:13:46,0.0,0.0
user_8502,2,0,0.2727,0.4458,0,1,2,2,2024-03-07 18:58:08,2024-12-29 14:56:08,0.0,0.5
user_8506,1,0,0.3106,0.3106,0,1,1,1,2024-10-19 09:38:52,2024-10-19 09:38:52,0.0,1.0
user_8511,2,0,0.45565,0.4937,0,2,2,1,2024-03-02 11:54:01,2024-06-16 14:39:01,0.0,1.0
user_8512,1,0,0.1256,0.1256,0,0,1,1,2024-04-16 09:47:27,2024-04-16 09:47:27,0.0,0.0
user_8513,1,0,0.1924,0.1924,0,0,1,1,2024-06-18 15:30:11,2024-06-18 15:30:11,0.0,0.0
user_8515,1,1,0.9091,0.9091,1,0,1,1,2024-07-03 04:05:27,2024-07-03 04:05:27,1.0,0.0
user_8519,1,0,0.4385,0.4385,0,0,1,1,2024-09-24 13:09:26,2024-09-24 13:09:26,0.0,0.0
user_8522,1,0,0.049,0.049,0,0,1,1,2024-07-30 13:34:10,2024-07-30 13:34:10,0.0,0.0
user_8523,2,0,0.27935,0.4101,0,0,2,2,2024-04-01 13:04:26,2024-07-26 09:27:05,0.0,0.0
user_8526,1,0,0.0641,0.0641,0,0,1,1,2024-08-15 09:36:17,2024-08-15 09:36:17,0.0,0.0
user_8527,1,0,0.4463,0.4463,0,0,1,1,2024-03-01 13:17:43,2024-03-01 13:17:43,0.0,0.0
user_8529,1,1,0.9364,0.9364,1,1,1,1,2024-02-03 01:09:41,2024-02-03 01:09:41,1.0,1.0
user_8530,1,0,0.2317,0.2317,0,1,1,1,2024-05-19 16:44:11,2024-05-19 16:44:11,0.0,1.0
user_8532,3,1,0.5131,0.9471,1,1,3,1,2024-09-30 11:32:02,2024-11-17 02:17:26,0.3333333333333333,0.3333333333333333
user_8533,1,0,0.209,0.209,0,0,1,1,2024-06-19 14:03:21,2024-06-19 14:03:21,0.0,0.0
user_8536,1,0,0.0192,0.0192,0,1,1,1,2024-11-16 18:01:53,2024-11-16 18:01:53,0.0,1.0
user_8537,1,0,0.4642,0.4642,0,0,1,1,2024-07-23 11:57:34,2024-07-23 11:57:34,0.0,0.0
user_8538,1,0,0.0304,0.0304,0,0,1,1,2024-09-10 18:03:58,2024-09-10 18:03:58,0.0,0.0
user_8544,4,1,0.353,0.9579,1,1,4,2,2024-06-13 15:57:07,2024-11-10 12:37:00,0.25,0.25
user_8551,1,0,0.1194,0.1194,0,1,1,1,2024-01-28 10:28:00,2024-01-28 10:28:00,0.0,1.0
user_8552,1,0,0.3203,0.3203,0,0,1,1,2024-12-03 09:43:13,2024-12-03 09:43:13,0.0,0.0
user_8553,1,0,0.4369,0.4369,0,0,1,1,2024-07-12 16:53:40,2024-07-12 16:53:40,0.0,0.0
user_8554,1,0,0.4994,0.4994,0,0,1,1,2024-10-17 11:38:54,2024-10-17 11:38:54,0.0,0.0
user_8556,1,0,0.2549,0.2549,0,0,1,1,2024-04-26 13:17:11,2024-04-26 13:17:11,0.0,0.0
user_8558,1,0,0.1471,0.1471,0,0,1,1,2024-11-04 16:34:03,2024-11-04 16:34:03,0.0,0.0
user_8563,1,0,0.1342,0.1342,0,1,1,1,2024-01-28 13:00:06,2024-01-28 13:00:06,0.0,1.0
user_8566,1,0,0.2909,0.2909,0,0,1,1,2024-03-18 10:49:59,2024-03-18 10:49:59,0.0,0.0
user_8570,3,0,0.19693333333333332,0.293,0,1,3,3,2024-05-04 13:34:09,2024-12-30 16:41:57,0.0,0.3333333333333333
user_8572,2,1,0.69675,0.9903,1,1,2,2,2024-04-24 01:24:28,2024-08-25 09:53:05,0.5,0.5
user_8573,1,0,0.3289,0.3289,0,1,1,1,2024-07-27 12:16:25,2024-07-27 12:16:25,0.0,1.0
user_8576,1,0,0.4477,0.4477,0,0,1,1,2024-07-18 13:26:15,2024-07-18 13:26:15,0.0,0.0
user_8578,1,0,0.268,0.268,0,0,1,1,2024-10-24 09:57:26,2024-10-24 09:57:26,0.0,0.0
user_8579,1,0,0.4769,0.4769,0,0,1,1,2024-03-22 11:54:49,2024-03-22 11:54:49,0.0,0.0
user_8581,3,1,0.48713333333333336,0.9204,1,1,3,2,2024-02-09 15:42:40,2024-11-06 09:30:14,0.3333333333333333,0.3333333333333333
user_8582,1,0,0.0925,0.0925,0,0,1,1,2024-06-07 18:51:04,2024-06-07 18:51:04,0.0,0.0
user_8583,1,0,0.2436,0.2436,0,0,1,1,2024-09-25 12:08:33,2024-09-25 12:08:33,0.0,0.0
user_8586,1,1,0.9689,0.9689,1,0,1,1,2024-04-04 01:31:46,2024-04-04 01:31:46,1.0,0.0
user_8587,1,0,0.3433,0.3433,0,1,1,1,2024-04-13 14:34:53,2024-04-13 14:34:53,0.0,1.0
user_8588,1,0,0.3783,0.3783,0,1,1,1,2024-12-07 14:57:11,2024-12-07 14:57:11,0.0,1.0
user_8593,2,0,0.29215,0.3208,0,0,2,1,2024-04-03 10:15:11,2024-05-31 16:43:55,0.0,0.0
user_8595,1,0,0.2136,0.2136,0,1,1,1,2024-06-23 15:31:09,2024-06-23 15:31:09,0.0,1.0
user_8596,1,0,0.3546,0.3546,0,0,1,1,2024-06-28 15:58:03,2024-06-28 15:58:03,0.0,0.0
user_8603,2,1,0.671,0.9282,1,0,2,1,2024-01-12 18:59:58,2024-10-03 04:29:02,0.5,0.0
user_8604,1,0,0.1037,0.1037,0,0,1,1,2024-07-23 10:20:26,2024-07-23 10:20:26,0.0,0.0
user_8606,2,0,0.34685,0.4566,0,0,2,2,2024-03-07 11:34:58,2024-05-02 16:22:27,0.0,0.0
user_8609,1,0,0.1352,0.1352,0,1,1,1,2024-05-12 16:39:31,2024-05-12 16:39:31,0.0,1.0
user_8611,1,0,0.314,0.314,0,0,1,1,2024-05-01 10:05:54,2024-05-01 10:05:54,0.0,0.0
user_8615,1,0,0.0988,0.0988,0,0,1,1,2024-10-22 13:00:31,2024-10-22 13:00:31,0.0,0.0
user_8617,1,0,0.3204,0.3204,0,1,1,1,2024-06-23 13:02:17,2024-06-23 13:02:17,0.0,1.0
user_8620,1,0,0.076,0.076,0,1,1,1,2024-05-04 17:29:19,2024-05-04 17:29:19,0.0,1.0
user_8621,1,0,0.3042,0.3042,0,0,1,1,2024-03-15 12:22:04,2024-03-15 12:22:04,0.0,0.0
user_8624,1,0,0.276,0.276,0,1,1,1,2024-03-09 16:16:23,2024-03-09 16:16:23,0.0,1.0
user_8625,1,0,0.4795,0.4795,0,0,1,1,2024-04-01 12:15:32,2024-04-01 12:15:32,0.0,0.0
user_8627,1,0,0.1107,0.1107,0,0,1,1,2024-08-06 17:18:09,2024-08-06 17:18:09,0.0,0.0
user_8630,2,0,0.1814,0.2317,0,2,2,2,2024-02-11 15:13:13,2024-03-02 14:17:35,0.0,1.0
user_8631,1,0,0.4037,0.4037,0,1,1,1,2024-01-13 10:40:43,2024-01-13 10:40:43,0.0,1.0
user_8633,2,0,0.2112,0.2119,0,0,2,1,2024-09-13 18:25:46,2024-12-27 18:24:50,0.0,0.0
user_8634,2,1,0.6294500000000001,0.9849,1,1,2,2,2024-01-13 02:18:53,2024-10-30 18:52:01,0.5,0.5
user_8636,2,1,0.70355,0.9786,1,0,2,2,2024-01-11 01:05:45,2024-12-06 12:04:31,0.5,0.0
user_8639,1,0,0.2253,0.2253,0,1,1,1,2024-09-29 09:28:43,2024-09-29 09:28:43,0.0,1.0
user_8641,1,0,0.2257,0.2257,0,0,1,1,2024-03-01 15:42:08,2024-03-01 15:42:08,0.0,0.0
user_8643,1,0,0.1474,0.1474,0,0,1,1,2024-04-24 17:45:35,2024-04-24 17:45:35,0.0,0.0
user_8644,2,0,0.33699999999999997,0.3644,0,0,2,2,2024-10-17 09:05:12,2024-11-21 09:13:20,0.0,0.0
user_8645,1,0,0.4867,0.4867,0,1,1,1,2024-06-23 09:53:38,2024-06-23 09:53:38,0.0,1.0
user_8649,2,0,0.30465,0.447,0,1,2,2,2024-01-11 12:32:40,2024-08-17 12:04:01,0.0,0.5
user_8651,2,0,0.4064,0.4677,0,0,2,2,2024-07-17 16:19:03,2024-10-07 12:16:36,0.0,0.0
user_8654,1,0,0.3199,0.3199,0,0,1,1,2024-07-10 18:33:26,2024-07-10 18:33:26,0.0,0.0
user_8660,1,0,0.1108,0.1108,0,0,1,1,2024-10-29 12:00:15,2024-10-29 12:00:15,0.0,0.0
user_8661,1,0,0.4969,0.4969,0,1,1,1,2024-09-01 12:33:13,2024-09-01 12:33:13,0.0,1.0
user_8663,1,0,0.4767,0.4767,0,0,1,1,2024-01-05 17:19:13,2024-01-05 17:19:13,0.0,0.0
user_8665,1,0,0.0003,0.0003,0,0,1,1,2024-03-07 14:03:05,2024-03-07 14:03:05,0.0,0.0
user_8672,1,0,0.0309,0.0309,0,0,1,1,2024-07-18 12:13:19,2024-07-18 12:13:19,0.0,0.0
user_8674,1,0,0.3561,0.3561,0,0,1,1,2024-10-02 12:53:15,2024-10-02 12:53:15,0.0,0.0
user_8675,2,1,0.6043000000000001,0.9013,1,0,2,2,2024-01-19 01:42:26,2024-03-26 16:12:44,0.5,0.0
user_8685,1,0,0.021,0.021,0,0,1,1,2024-12-05 17:24:56,2024-12-05 17:24:56,0.0,0.0
user_8688,1,0,0.2521,0.2521,0,1,1,1,2024-07-07 10:07:58,2024-07-07 10:07:58,0.0,1.0
user_8690,1,0,0.4723,0.4723,0,1,1,1,2024-12-01 09:13:43,2024-12-01 09:13:43,0.0,1.0
user_8691,2,0,0.29455,0.49,0,0,2,1,2024-01-30 13:09:51,2024-12-16 12:05:44,0.0,0.0
user_8694,1,0,0.3744,0.3744,0,1,1,1,2024-04-21 11:30:47,2024-04-21 11:30:47,0.0,1.0
user_8696,2,1,0.6126,0.9145,1,0,2,1,2024-01-24 04:03:04,2024-12-03 15:13:15,0.5,0.0
user_8697,1,0,0.4108,0.4108,0,0,1,1,2024-05-17 18:33:01,2024-05-17 18:33:01,0.0,0.0
user_8698,1,0,0.1129,0.1129,0,0,1,1,2024-05-17 15:01:09,2024-05-17 15:01:09,0.0,0.0
user_8701,4,0,0.30835,0.4939,0,1,4,3,2024-04-05 13:47:46,2024-06-07 15:09:10,0.0,0.25
user_8703,1,0,0.0754,0.0754,0,1,1,1,2024-01-28 12:20:01,2024-01-28 12:20:01,0.0,1.0
user_8708,1,0,0.0546,0.0546,0,0,1,1,2024-12-09 18:19:21,2024-12-09 18:19:21,0.0,0.0
user_8709,1,0,0.0293,0.0293,0,0,1,1,2024-09-03 16:55:46,2024-09-03 16:55:46,0.0,0.0
user_8711,1,0,0.4076,0.4076,0,1,1,1,2024-09-14 16:16:09,2024-09-14 16:16:09,0.0,1.0
user_8713,1,0,0.3991,0.3991,0,0,1,1,2024-10-03 16:46:03,2024-10-03 16:46:03,0.0,0.0
user_8715,1,0,0.0473,0.0473,0,0,1,1,2024-04-01 16:32:37,2024-04-01 16:32:37,0.0,0.0
user_8716,2,0,0.2542,0.4487,0,1,2,2,2024-05-16 17:00:13,2024-08-03 15:12:23,0.0,0.5
user_8718,1,0,0.4718,0.4718,0,0,1,1,2024-05-28 11:31:31,2024-05-28 11:31:31,0.0,0.0
user_8724,1,0,0.0728,0.0728,0,1,1,1,2024-09-29 10:57:10,2024-09-29 10:57:10,0.0,1.0
user_8726,1,0,0.498,0.498,0,1,1,1,2024-10-13 17:42:27,2024-10-13 17:42:27,0.0,1.0
user_8728,2,0,0.1082,0.1456,0,0,2,2,2024-01-18 12:14:19,2024-05-15 16:29:22,0.0,0.0
user_8729,3,0,0.13149999999999998,0.3616,0,2,3,3,2024-02-24 09:56:59,2024-09-15 14:10:12,0.0,0.6666666666666666
user_8733,1,0,0.3314,0.3314,0,0,1,1,2024-05-16 11:36:36,2024-05-16 11:36:36,0.0,0.0
user_8734,2,0,0.4206,0.4493,0,0,2,2,2024-02-21 16:23:07,2024-04-30 14:25:12,0.0,0.0
user_8736,2,0,0.25785,0.3206,0,1,2,2,2024-01-23 10:40:31,2024-12-15 18:57:10,0.0,0.5
user_8737,1,0,0.3959,0.3959,0,0,1,1,2024-10-28 10:07:33,2024-10-28 10:07:33,0.0,0.0
user_8738,2,1,0.5655,0.9869,1,1,2,2,2024-03-25 17:14:10,2024-06-09 02:45:15,0.5,0.5
user_8741,2,0,0.28345,0.3605,0,0,2,1,2024-01-30 16:13:51,2024-07-22 18:42:19,0.0,0.0
user_8742,1,0,0.4428,0.4428,0,1,1,1,2024-03-17 14:39:02,2024-03-17 14:39:02,0.0,1.0
user_8743,1,0,0.394,0.394,0,0,1,1,2024-08-21 09:35:47,2024-08-21 09:35:47,0.0,0.0
user_8745,1,0,0.1229,0.1229,0,0,1,1,2024-03-26 11:13:26,2024-03-26 11:13:26,0.0,0.0
user_8747,1,0,0.0977,0.0977,0,0,1,1,2024-02-26 12:47:57,2024-02-26 12:47:57,0.0,0.0
user_8748,1,0,0.1974,0.1974,0,0,1,1,2024-12-19 12:54:01,2024-12-19 12:54:01,0.0,0.0
user_8749,1,0,0.4498,0.4498,0,1,1,1,2024-08-03 16:09:18,2024-08-03 16:09:18,0.0,1.0
user_8750,1,0,0.1882,0.1882,0,0,1,1,2024-09-12 11:53:06,2024-09-12 11:53:06,0.0,0.0
user_8751,2,0,0.3722,0.3814,0,1,2,1,2024-02-08 18:24:12,2024-12-07 15:07:19,0.0,0.5
user_8755,1,0,0.4155,0.4155,0,0,1,1,2024-08-23 17:47:24,2024-08-23 17:47:24,0.0,0.0
user_8757,1,0,0.2096,0.2096,0,1,1,1,2024-06-09 17:12:18,2024-06-09 17:12:18,0.0,1.0
user_8758,2,1,0.53925,0.9518,1,1,2,2,2024-02-18 01:22:15,2024-06-03 09:09:14,0.5,0.5
user_8759,1,0,0.4447,0.4447,0,1,1,1,2024-06-22 17:31:36,2024-06-22 17:31:36,0.0,1.0
user_8761,1,0,0.4597,0.4597,0,1,1,1,2024-09-08 16:51:36,2024-09-08 16:51:36,0.0,1.0
user_8763,2,1,0.58035,0.9092,1,0,2,1,2024-03-01 01:45:36,2024-10-17 16:03:47,0.5,0.0
user_8766,3,0,0.4221,0.4732,0,0,3,2,2024-06-18 15:46:13,2024-10-28 15:35:29,0.0,0.0
user_8767,1,0,0.2572,0.2572,0,1,1,1,2024-05-25 10:07:57,2024-05-25 10:07:57,0.0,1.0
user_8769,1,0,0.3985,0.3985,0,0,1,1,2024-12-20 11:53:51,2024-12-20 11:53:51,0.0,0.0
user_8772,1,0,0.0946,0.0946,0,0,1,1,2024-09-10 18:23:22,2024-09-10 18:23:22,0.0,0.0
user_8773,1,0,0.0015,0.0015,0,1,1,1,2024-07-06 14:17:12,2024-07-06 14:17:12,0.0,1.0
user_8774,1,0,0.3947,0.3947,0,1,1,1,2024-06-22 11:34:38,2024-06-22 11:34:38,0.0,1.0
user_8777,1,0,0.0124,0.0124,0,1,1,1,2024-11-24 13:27:39,2024-11-24 13:27:39,0.0,1.0
user_8778,1,0,0.1002,0.1002,0,0,1,1,2024-03-28 17:25:52,2024-03-28 17:25:52,0.0,0.0
user_8779,1,1,0.977,0.977,1,0,1,1,2024-10-29 03:16:28,2024-10-29 03:16:28,1.0,0.0
user_8780,1,0,0.1288,0.1288,0,0,1,1,2024-11-01 09:09:16,2024-11-01 09:09:16,0.0,0.0
user_8782,1,0,0.3742,0.3742,0,0,1,1,2024-09-25 16:14:03,2024-09-25 16:14:03,0.0,0.0
user_8784,1,0,0.0633,0.0633,0,0,1,1,2024-11-08 18:12:11,2024-11-08 18:12:11,0.0,0.0
user_8786,1,0,0.3064,0.3064,0,0,1,1,2024-08-22 13:56:24,2024-08-22 13:56:24,0.0,0.0
user_8787,2,0,0.27135,0.3672,0,0,2,2,2024-01-24 10:15:00,2024-04-09 17:23:04,0.0,0.0
user_8789,1,0,0.0258,0.0258,0,0,1,1,2024-11-12 16:25:57,2024-11-12 16:25:57,0.0,0.0
user_8792,2,0,0.1104,0.1512,0,1,2,1,2024-03-21 11:15:16,2024-04-06 09:57:02,0.0,0.5
user_8794,1,0,0.3376,0.3376,0,1,1,1,2024-06-22 14:14:37,2024-06-22 14:14:37,0.0,1.0
user_8798,1,0,0.2168,0.2168,0,0,1,1,2024-04-02 16:13:03,2024-04-02 16:13:03,0.0,0.0
user_8802,1,0,0.1902,0.1902,0,0,1,1,2024-09-18 14:26:05,2024-09-18 14:26:05,0.0,0.0
user_8805,1,0,0.4245,0.4245,0,0,1,1,2024-06-14 10:27:34,2024-06-14 10:27:34,0.0,0.0
user_8808,1,0,0.1543,0.1543,0,0,1,1,2024-03-25 17:40:31,2024-03-25 17:40:31,0.0,0.0
user_8814,1,0,0.21,0.21,0,0,1,1,2024-01-24 12:40:01,2024-01-24 12:40:01,0.0,0.0
user_8819,1,0,0.4262,0.4262,0,0,1,1,2024-12-24 18:43:05,2024-12-24 18:43:05,0.0,0.0
user_8820,1,0,0.3859,0.3859,0,1,1,1,2024-02-11 13:50:18,2024-02-11 13:50:18,0.0,1.0
user_8825,1,0,0.2632,0.2632,0,0,1,1,2024-07-18 17:11:58,2024-07-18 17:11:58,0.0,0.0
user_8828,1,0,0.4025,0.4025,0,0,1,1,2024-03-11 18:45:37,2024-03-11 18:45:37,0.0,0.0
user_8834,1,0,0.1135,0.1135,0,0,1,1,2024-03-25 09:10:47,2024-03-25 09:10:47,0.0,0.0
user_8836,1,0,0.2818,0.2818,0,0,1,1,2024-06-19 12:18:21,2024-06-19 12:18:21,0.0,0.0
user_8838,1,0,0.2651,0.2651,0,0,1,1,2024-03-28 10:21:28,2024-03-28 10:21:28,0.0,0.0
user_8844,1,0,0.3528,0.3528,0,0,1,1,2024-01-04 13:19:54,2024-01-04 13:19:54,0.0,0.0
user_8847,1,0,0.4486,0.4486,0,0,1,1,2024-11-27 18:41:51,2024-11-27 18:41:51,0.0,0.0
user_8851,2,0,0.26035,0.4287,0,0,2,1,2024-02-27 18:08:45,2024-10-09 10:27:48,0.0,0.0
user_8853,1,0,0.321,0.321,0,0,1,1,2024-11-18 12:51:31,2024-11-18 12:51:31,0.0,0.0
user_8856,1,0,0.1618,0.1618,0,0,1,1,2024-03-26 09:09:51,2024-03-26 09:09:51,0.0,0.0
user_8858,1,0,0.3333,0.3333,0,0,1,1,2024-09-20 13:49:34,2024-09-20 13:49:34,0.0,0.0
user_8859,2,0,0.1758,0.2506,0,0,2,2,2024-01-29 12:25:25,2024-09-30 15:10:46,0.0,0.0
user_8860,3,0,0.3615,0.4669,0,2,3,2,2024-09-21 12:15:43,2024-12-16 17:20:01,0.0,0.6666666666666666
user_8861,1,0,0.1484,0.1484,0,0,1,1,2024-12-06 15:38:41,2024-12-06 15:38:41,0.0,0.0
user_8862,1,0,0.2821,0.2821,0,0,1,1,2024-09-25 14:00:15,2024-09-25 14:00:15,0.0,0.0
user_8863,1,0,0.0542,0.0542,0,0,1,1,2024-07-16 13:44:29,2024-07-16 13:44:29,0.0,0.0
user_8865,1,0,0.48,0.48,0,0,1,1,2024-06-26 12:57:02,2024-06-26 12:57:02,0.0,0.0
user_8867,2,0,0.22865000000000002,0.2554,0,0,2,2,2024-03-11 18:59:48,2024-12-05 09:37:36,0.0,0.0
user_8872,1,0,0.2846,0.2846,0,0,1,1,2024-08-29 18:28:28,2024-08-29 18:28:28,0.0,0.0
user_8877,1,0,0.0612,0.0612,0,0,1,1,2024-07-22 15:10:46,2024-07-22 15:10:46,0.0,0.0
user_8881,1,0,0.1379,0.1379,0,0,1,1,2024-07-02 10:33:16,2024-07-02 10:33:16,0.0,0.0
user_8882,1,0,0.1422,0.1422,0,0,1,1,2024-08-29 13:18:20,2024-08-29 13:18:20,0.0,0.0
user_8883,2,1,0.5881000000000001,0.9744,1,1,2,2,2024-08-19 04:41:06,2024-09-07 10:41:39,0.5,0.5
user_8884,1,0,0.3431,0.3431,0,0,1,1,2024-01-30 10:43:33,2024-01-30 10:43:33,0.0,0.0
user_8887,1,0,0.3161,0.3161,0,0,1,1,2024-03-08 12:05:59,2024-03-08 12:05:59,0.0,0.0
user_8888,1,0,0.3418,0.3418,0,1,1,1,2024-03-10 10:01:45,2024-03-10 10:01:45,0.0,1.0
user_8889,1,1,0.9986,0.9986,1,1,1,1,2024-11-30 04:35:13,2024-11-30 04:35:13,1.0,1.0
user_8890,1,0,0.1006,0.1006,0,0,1,1,2024-06-12 17:23:37,2024-06-12 17:23:37,0.0,0.0
user_8894,1,0,0.4422,0.4422,0,1,1,1,2024-04-27 10:03:39,2024-04-27 10:03:39,0.0,1.0
user_8895,1,0,0.479,0.479,0,1,1,1,2024-12-28 11:35:57,2024-12-28 11:35:57,0.0,1.0
user_8897,1,0,0.343,0.343,0,0,1,1,2024-01-30 17:59:53,2024-01-30 17:59:53,0.0,0.0
user_8901,2,0,0.24130000000000001,0.303,0,0,2,1,2024-09-12 10:58:06,2024-10-07 16:13:12,0.0,0.0
user_8903,1,0,0.3599,0.3599,0,0,1,1,2024-03-05 10:25:22,2024-03-05 10:25:22,0.0,0.0
user_8904,1,0,0.1125,0.1125,0,0,1,1,2024-04-03 16:26:33,2024-04-03 16:26:33,0.0,0.0
user_8906,1,1,0.9365,0.9365,1,1,1,1,2024-08-04 04:26:47,2024-08-04 04:26:47,1.0,1.0
user_8908,1,0,0.01,0.01,0,0,1,1,2024-09-10 16:46:46,2024-09-10 16:46:46,0.0,0.0
user_8911,1,1,0.9505,0.9505,1,1,1,1,2024-01-21 01:09:55,2024-01-21 01:09:55,1.0,1.0
user_8912,1,0,0.346,0.346,0,0,1,1,2024-10-16 11:10:19,2024-10-16 11:10:19,0.0,0.0
user_8914,3,0,0.3607333333333333,0.4406,0,1,3,3,2024-07-24 15:09:37,2024-11-19 13:48:20,0.0,0.3333333333333333
user_8915,1,0,0.1329,0.1329,0,1,1,1,2024-04-27 12:46:21,2024-04-27 12:46:21,0.0,1.0
user_8918,1,0,0.0851,0.0851,0,0,1,1,2024-12-06 16:09:02,2024-12-06 16:09:02,0.0,0.0
user_8919,1,0,0.2558,0.2558,0,1,1,1,2024-08-17 17:08:51,2024-08-17 17:08:51,0.0,1.0
user_8920,1,0,0.1853,0.1853,0,0,1,1,2024-03-21 11:22:12,2024-03-21 11:22:12,0.0,0.0
user_8927,3,1,0.4366333333333334,0.9728,1,1,3,2,2024-02-01 11:20:52,2024-12-21 12:05:22,0.3333333333333333,0.3333333333333333
user_8932,1,0,0.2309,0.2309,0,0,1,1,2024-10-25 11:43:16,2024-10-25 11:43:16,0.0,0.0
user_8937,5,0,0.28872,0.4557,0,0,5,3,2024-04-22 11:57:42,2024-11-07 11:57:52,0.0,0.0
user_8943,1,0,0.1463,0.1463,0,0,1,1,2024-02-14 17:31:03,2024-02-14 17:31:03,0.0,0.0
user_8944,3,1,0.5916333333333333,0.969,1,0,3,3,2024-02-08 12:54:09,2024-10-15 02:25:31,0.3333333333333333,0.0
user_8945,1,0,0.4346,0.4346,0,0,1,1,2024-10-07 14:54:23,2024-10-07 14:54:23,0.0,0.0
user_8946,1,1,0.9456,0.9456,1,0,1,1,2024-06-20 02:09:30,2024-06-20 02:09:30,1.0,0.0
user_8948,1,0,0.2605,0.2605,0,1,1,1,2024-02-24 18:38:37,2024-02-24 18:38:37,0.0,1.0
user_8949,2,1,0.5686,0.9201,1,2,2,1,2024-02-04 17:43:24,2024-10-19 01:52:48,0.5,1.0
user_8960,1,0,0.4232,0.4232,0,1,1,1,2024-08-03 10:03:26,2024-08-03 10:03:26,0.0,1.0
user_8961,2,0,0.28065,0.3841,0,1,2,2,2024-03-24 15:34:11,2024-11-27 09:20:37,0.0,0.5
user_8971,1,0,0.2885,0.2885,0,0,1,1,2024-07-25 12:22:27,2024-07-25 12:22:27,0.0,0.0
user_8972,1,0,0.0183,0.0183,0,0,1,1,2024-09-26 14:45:47,2024-09-26 14:45:47,0.0,0.0
user_8973,1,0,0.1246,0.1246,0,1,1,1,2024-02-11 10:59:39,2024-02-11 10:59:39,0.0,1.0
user_8974,1,0,0.4517,0.4517,0,0,1,1,2024-12-23 14:57:22,2024-12-23 14:57:22,0.0,0.0
user_8975,1,1,0.9829,0.9829,1,0,1,1,2024-12-26 03:18:49,2024-12-26 03:18:49,1.0,0.0
user_8976,1,0,0.2882,0.2882,0,1,1,1,2024-01-21 14:40:46,2024-01-21 14:40:46,0.0,1.0
user_8978,1,0,0.3027,0.3027,0,1,1,1,2024-09-28 14:30:06,2024-09-28 14:30:06,0.0,1.0
user_8979,1,0,0.1269,0.1269,0,0,1,1,2024-05-14 09:09:07,2024-05-14 09:09:07,0.0,0.0
user_8980,2,0,0.24305,0.4453,0,1,2,1,2024-05-25 13:23:53,2024-08-20 18:16:32,0.0,0.5
user_8982,1,0,0.2731,0.2731,0,0,1,1,2024-08-19 11:00:48,2024-08-19 11:00:48,0.0,0.0
user_8986,2,0,0.20700000000000002,0.228,0,0,2,2,2024-07-18 17:07:19,2024-10-25 11:11:57,0.0,0.0
user_8991,1,0,0.4087,0.4087,0,0,1,1,2024-09-06 10:24:13,2024-09-06 10:24:13,0.0,0.0
user_8994,1,0,0.12,0.12,0,1,1,1,2024-07-13 13:06:41,2024-07-13 13:06:41,0.0,1.0
user_8997,3,1,0.5597666666666666,0.937,1,1,3,2,2024-04-21 18:34:05,2024-05-27 04:52:35,0.3333333333333333,0.3333333333333333
user_9004,1,1,0.9644,0.9644,1,0,1,1,2024-07-01 03:43:03,2024-07-01 03:43:03,1.0,0.0
user_9007,4,0,0.239575,0.2681,0,1,4,2,2024-03-02 15:59:54,2024-10-23 12:16:29,0.0,0.25
user_9008,2,0,0.1462,0.2894,0,0,2,2,2024-07-03 15:34:38,2024-09-16 13:32:47,0.0,0.0
user_9009,1,0,0.0324,0.0324,0,0,1,1,2024-11-20 16:29:05,2024-11-20 16:29:05,0.0,0.0
user_9010,2,1,0.6295,0.9652,1,0,2,2,2024-02-07 04:48:50,2024-07-15 16:15:04,0.5,0.0
user_9011,1,0,0.2812,0.2812,0,0,1,1,2024-11-05 11:04:15,2024-11-05 11:04:15,0.0,0.0
user_9014,2,0,0.29165,0.4741,0,1,2,1,2024-01-21 10:55:49,2024-02-28 11:56:03,0.0,0.5
user_9019,1,0,0.225,0.225,0,0,1,1,2024-05-21 11:32:07,2024-05-21 11:32:07,0.0,0.0
user_9020,1,0,0.0691,0.0691,0,0,1,1,2024-11-18 17:51:12,2024-11-18 17:51:12,0.0,0.0
user_9021,1,0,0.0113,0.0113,0,1,1,1,2024-12-15 18:46:37,2024-12-15 18:46:37,0.0,1.0
user_9022,1,0,0.2227,0.2227,0,0,1,1,2024-08-19 14:20:44,2024-08-19 14:20:44,0.0,0.0
user_9023,1,1,0.9541,0.9541,1,0,1,1,2024-11-07 04:01:30,2024-11-07 04:01:30,1.0,0.0
user_9024,1,0,0.3537,0.3537,0,0,1,1,2024-10-18 17:47:18,2024-10-18 17:47:18,0.0,0.0
user_9025,1,0,0.0576,0.0576,0,0,1,1,2024-11-28 09:19:28,2024-11-28 09:19:28,0.0,0.0
user_9028,1,0,0.1981,0.1981,0,0,1,1,2024-11-12 17:37:54,2024-11-12 17:37:54,0.0,0.0
user_9030,1,0,0.325,0.325,0,0,1,1,2024-11-18 17:03:55,2024-11-18 17:03:55,0.0,0.0
