user_id,department,role,mfa_enabled,is_active,join_date,termination_date,manager
user_7770,it,engineer,yes,no,2021-01-02,2025-06-19,user_2251
user_7775,hr,analyst,yes,yes,2025-04-16,,user_1893
user_7776,finance,engineer,yes,yes,2023-12-11,,user_1155
user_7777,finance,engineer,yes,yes,2023-06-12,,user_1305
user_7778,finance,engineer,yes,yes,2020-12-17,,user_4637
user_7779,sales,analyst,no,yes,2022-05-04,,user_6173
user_7782,hr,intern,yes,no,2020-12-03,2021-11-09,user_8112
user_7784,sales,analyst,no,no,2024-04-05,2024-12-06,user_8856
user_7787,it,engineer,yes,yes,2025-06-27,,user_9766
user_7788,it,analyst,yes,yes,2024-04-28,,user_1678
user_7791,it,manager,yes,yes,2021-12-13,,user_1413
user_7795,it,manager,yes,yes,2023-08-20,,user_1524
user_7797,operations,engineer,yes,yes,2021-11-05,,user_3068
user_7799,hr,analyst,yes,yes,2021-09-17,,user_1925
user_7802,it,admin,yes,yes,2025-04-27,,user_7474
user_7804,sales,analyst,yes,yes,2025-03-09,,user_9182
user_7805,sales,engineer,yes,yes,2025-03-24,,user_1167
user_7809,sales,admin,yes,no,2025-02-27,2025-10-25,user_1721
user_7812,it,engineer,yes,yes,2025-04-17,,user_2421
user_7813,operations,engineer,no,no,2022-04-09,2022-11-04,user_1889
user_7816,it,engineer,yes,yes,2022-10-29,,user_3116
user_7818,it,manager,yes,yes,2024-10-05,,user_1331
user_7820,hr,admin,yes,yes,2024-11-10,,user_7578
user_7821,it,analyst,yes,yes,2022-10-02,,user_9697
user_7822,finance,engineer,no,yes,2023-01-11,,user_4258
user_7825,hr,engineer,no,no,2025-03-21,2025-02-10,user_3677
user_7826,sales,manager,yes,no,2023-03-23,2025-04-12,user_3115
user_7827,hr,analyst,yes,yes,2021-05-12,,user_2251
user_7829,finance,manager,no,yes,2024-10-16,,user_8055
user_7830,finance,admin,yes,yes,2021-09-13,,user_7410
user_7832,sales,intern,yes,yes,2022-02-04,,user_2229
user_7833,it,engineer,no,yes,2025-09-14,,user_9767
user_7834,it,engineer,yes,yes,2024-01-11,,user_1910
user_7835,sales,intern,no,yes,2024-08-20,,user_7189
user_7838,sales,analyst,no,yes,2020-12-07,,user_7212
user_7839,hr,analyst,no,yes,2023-08-29,,user_2363
user_7841,operations,engineer,yes,yes,2022-10-28,,user_2530
user_7842,operations,admin,yes,yes,2022-10-18,,user_7187
user_7843,operations,intern,yes,no,2024-10-30,2025-03-24,user_7907
user_7844,finance,manager,yes,yes,2021-04-17,,user_4022
user_7845,sales,analyst,yes,no,2024-02-13,2024-12-12,user_9491
user_7847,it,manager,yes,yes,2023-03-25,,user_2288
user_7848,hr,analyst,yes,no,2024-12-29,2025-05-20,user_4526
user_7851,it,analyst,yes,yes,2024-11-22,,user_6869
user_7852,finance,admin,yes,yes,2021-02-20,,user_4715
user_7862,finance,analyst,no,no,2024-08-23,2025-03-02,user_2314
user_7864,operations,admin,yes,yes,2023-11-20,,user_5099
user_7866,finance,manager,no,yes,2023-04-13,,user_6035
user_7869,it,engineer,yes,no,2025-04-22,2025-08-23,user_9024
user_7870,it,analyst,no,yes,2022-08-18,,user_7074
user_7874,finance,analyst,no,no,2024-08-30,2025-11-11,user_6212
user_7876,sales,analyst,yes,yes,2024-01-17,,user_7428
user_7879,hr,intern,yes,no,2021-12-21,2022-04-05,user_4684
user_7880,hr,admin,yes,yes,2024-01-23,,user_9517
user_7882,hr,manager,yes,yes,2021-07-20,,user_2479
user_7889,hr,analyst,yes,yes,2024-06-23,,user_5633
user_7892,finance,intern,yes,no,2021-03-08,2024-10-04,user_3193
user_7893,operations,analyst,no,yes,2025-08-21,,user_2118
user_7894,sales,analyst,yes,yes,2024-02-23,,user_4715
user_7901,hr,engineer,yes,yes,2025-04-27,,user_3304
user_7902,operations,intern,no,yes,2025-05-29,,user_7928
user_7906,operations,analyst,yes,yes,2025-05-08,,user_9171
user_7907,sales,analyst,no,no,2024-05-03,2024-06-08,user_3625
user_7908,it,intern,yes,yes,2024-08-08,,user_4346
user_7910,hr,analyst,no,yes,2024-01-22,,user_9141
user_7912,hr,analyst,yes,yes,2025-04-22,,user_1397
user_7914,operations,engineer,yes,yes,2024-04-29,,user_3351
user_7915,sales,intern,yes,yes,2025-06-15,,user_1137
user_7917,finance,manager,no,yes,2023-01-19,,user_5087
user_7919,it,intern,no,yes,2023-09-09,,user_6590
user_7926,sales,engineer,yes,yes,2025-03-30,,user_2565
user_7928,sales,analyst,no,yes,2021-03-12,,user_3223
user_7929,sales,intern,yes,yes,2024-12-21,,user_1599
user_7932,operations,manager,no,yes,2024-01-15,,user_2525
user_7933,it,analyst,no,yes,2023-06-08,,user_7155
user_7935,it,engineer,yes,yes,2025-01-01,,user_6633
user_7936,operations,analyst,yes,yes,2024-10-11,,user_1956
user_7939,finance,analyst,no,yes,2024-03-25,,user_7085
user_7941,it,analyst,no,no,2021-09-04,2023-08-15,user_8672
user_7943,operations,manager,no,yes,2021-10-24,,user_2862
user_7944,finance,admin,no,yes,2023-08-28,,user_4665
user_7949,operations,engineer,yes,yes,2025-05-08,,user_3785
user_7951,it,intern,no,yes,2024-04-09,,user_8297
user_7953,sales,analyst,yes,yes,2025-06-03,,user_7233
user_7954,finance,analyst,no,yes,2022-06-24,,user_8862
user_7955,hr,analyst,yes,yes,2024-09-06,,user_7290
user_7964,operations,analyst,yes,yes,2025-06-09,,user_7376
user_7965,hr,analyst,yes,yes,2024-12-18,,user_2678
user_7967,operations,admin,yes,yes,2024-10-28,,user_6641
user_7972,operations,intern,yes,yes,2020-12-13,,user_9513
user_7975,finance,intern,no,yes,2025-07-14,,user_4248
user_7977,it,analyst,no,yes,2022-02-14,,user_9268
user_7978,it,intern,yes,yes,2023-05-23,,user_5564
user_7979,it,analyst,yes,yes,2022-06-19,,user_5886
user_7981,sales,analyst,no,yes,2020-11-30,,user_5081
user_7982,sales,intern,yes,yes,2021-02-22,,user_3111
user_7984,operations,engineer,yes,yes,2021-08-22,,user_5907
user_7986,operations,analyst,no,yes,2022-03-21,,user_3580
user_7987,it,manager,yes,yes,2023-07-29,,user_9402
user_7992,sales,analyst,yes,yes,2023-07-05,,user_4943
user_7993,operations,engineer,no,no,2025-10-04,2025-07-01,user_3002
user_7994,operations,manager,yes,yes,2022-08-02,,user_4026
user_7998,sales,intern,yes,no,2021-06-11,2025-04-22,user_2568
user_7999,hr,analyst,yes,yes,2024-04-26,,user_9533
user_8000,sales,manager,yes,yes,2025-04-01,,user_1258
user_8010,finance,manager,no,yes,2022-07-06,,user_3429
user_8012,hr,engineer,no,yes,2022-10-12,,user_5955
user_8013,hr,analyst,yes,yes,2024-05-02,,user_2186
user_8014,sales,engineer,yes,yes,2021-07-24,,user_7221
user_8018,sales,intern,no,yes,2025-04-11,,user_1992
user_8020,operations,intern,no,yes,2022-11-26,,user_5317
user_8022,operations,admin,yes,yes,2025-04-25,,user_1638
user_8024,it,intern,no,no,2021-09-18,2024-01-07,user_9409
user_8026,sales,engineer,yes,no,2024-12-12,2025-08-17,user_3873
user_8030,it,admin,yes,yes,2025-10-28,,user_9142
user_8035,it,analyst,yes,no,2024-04-29,2025-01-02,user_5085
user_8036,finance,manager,yes,no,2024-06-23,2025-03-08,user_8424
user_8037,operations,analyst,yes,yes,2023-10-15,,user_9110
user_8038,operations,manager,yes,yes,2023-08-11,,user_8150
user_8040,it,analyst,no,yes,2022-11-04,,user_9525
user_8041,finance,intern,no,yes,2021-05-18,,user_8183
user_8045,sales,analyst,yes,yes,2025-08-05,,user_5107
user_8046,finance,analyst,yes,yes,2022-08-23,,user_3659
user_8048,operations,engineer,yes,yes,2020-12-16,,user_9832
user_8051,sales,analyst,yes,yes,2024-09-28,,user_6261
user_8052,it,analyst,yes,yes,2022-12-23,,user_4614
user_8053,hr,analyst,no,yes,2024-01-27,,user_5588
user_8055,operations,manager,no,yes,2022-07-24,,user_9770
user_8056,sales,manager,no,no,2024-10-29,2025-10-27,user_9316
user_8059,it,admin,no,yes,2023-08-18,,user_7866
user_8060,sales,engineer,yes,yes,2021-01-29,,user_2875
user_8062,finance,manager,yes,no,2023-10-31,2025-06-06,user_5577
user_8065,it,analyst,yes,no,2023-07-06,2025-03-29,user_6538
user_8074,operations,analyst,yes,yes,2025-09-23,,user_8138
user_8078,sales,admin,yes,yes,2025-03-31,,user_7172
user_8080,finance,analyst,yes,no,2020-12-10,2021-12-02,user_7426
user_8081,sales,analyst,yes,yes,2023-09-28,,user_9413
user_8082,it,admin,yes,yes,2022-01-18,,user_6133
user_8084,it,manager,no,yes,2023-10-08,,user_2798
user_8091,finance,analyst,yes,yes,2023-03-29,,user_4466
user_8094,sales,analyst,no,yes,2021-10-21,,user_1336
user_8096,finance,intern,no,yes,2025-02-02,,user_3017
user_8097,hr,intern,yes,no,2022-04-12,2023-01-04,user_5310
user_8098,hr,engineer,yes,yes,2023-11-15,,user_6520
user_8099,sales,manager,no,yes,2022-09-19,,user_1775
user_8101,operations,engineer,yes,yes,2023-12-03,,user_7491
user_8104,operations,intern,no,no,2023-04-12,2024-11-30,user_5306
user_8106,hr,intern,yes,yes,2022-06-10,,user_3836
user_8110,operations,analyst,yes,yes,2022-12-20,,user_6546
user_8111,it,admin,no,no,2024-04-12,2025-08-01,user_3157
user_8112,sales,analyst,no,yes,2022-10-30,,user_3277
user_8115,sales,analyst,no,yes,2022-06-28,,user_7975
user_8122,finance,engineer,no,no,2022-12-23,2023-09-28,user_4012
user_8128,operations,manager,no,no,2025-10-04,2025-02-05,user_8040
user_8130,finance,intern,no,yes,2024-06-02,,user_4102
user_8131,it,analyst,no,no,2023-02-13,2023-09-28,user_1801
user_8132,hr,engineer,yes,yes,2025-06-18,,user_9248
user_8133,hr,intern,yes,yes,2021-02-02,,user_2560
user_8134,it,intern,no,no,2025-04-20,2025-04-10,user_5184
user_8136,operations,analyst,yes,no,2020-11-26,2024-11-13,user_9467
user_8138,hr,manager,yes,yes,2024-12-17,,user_5286
user_8140,operations,engineer,yes,yes,2024-08-07,,user_9491
user_8144,it,analyst,yes,yes,2022-08-14,,user_1601
user_8145,finance,intern,yes,yes,2024-03-10,,user_4228
user_8148,operations,intern,yes,yes,2025-03-05,,user_1391
user_8150,hr,analyst,no,yes,2024-01-05,,user_2568
user_8152,it,analyst,yes,yes,2022-07-01,,user_1458
user_8154,operations,analyst,yes,yes,2022-11-04,,user_4287
user_8155,hr,intern,yes,yes,2022-06-04,,user_9008
user_8156,finance,analyst,yes,yes,2025-07-05,,user_2387
user_8157,it,manager,yes,yes,2024-06-06,,user_9008
user_8159,sales,manager,no,yes,2021-12-31,,user_2335
user_8160,operations,engineer,yes,no,2021-11-09,2024-07-03,user_6778
user_8161,operations,analyst,no,yes,2025-06-14,,user_6656
user_8163,operations,analyst,yes,yes,2021-02-22,,user_1068
user_8165,finance,intern,yes,yes,2023-08-20,,user_5410
user_8167,it,intern,yes,yes,2021-07-15,,user_2497
user_8168,operations,admin,yes,yes,2022-05-27,,user_8576
user_8175,finance,analyst,no,yes,2022-10-28,,user_6740
user_8176,hr,analyst,no,yes,2023-12-29,,user_4793
user_8178,hr,engineer,no,yes,2025-01-05,,user_7076
user_8180,it,analyst,yes,yes,2025-11-03,,user_5751
user_8181,sales,intern,yes,yes,2024-05-04,,user_4056
user_8183,finance,engineer,yes,no,2021-04-21,2024-08-07,user_8920
user_8185,it,analyst,no,yes,2021-11-03,,user_7982
user_8189,finance,intern,yes,yes,2020-12-30,,user_5101
user_8190,sales,intern,no,yes,2022-07-01,,user_9766
user_8193,finance,analyst,yes,yes,2024-07-14,,user_2893
user_8194,it,engineer,yes,no,2021-04-03,2024-11-11,user_6338
user_8195,operations,analyst,yes,yes,2025-06-30,,user_9254
user_8200,operations,manager,yes,no,2022-01-26,2025-07-22,user_5837
user_8201,it,analyst,yes,yes,2022-12-10,,user_9043
user_8207,hr,engineer,yes,no,2021-04-08,2024-09-28,user_3673
user_8209,it,intern,yes,yes,2023-09-06,,user_1203
user_8210,hr,engineer,yes,yes,2024-07-01,,user_7295
user_8211,hr,analyst,no,yes,2025-03-21,,user_9962
user_8214,it,engineer,yes,yes,2021-08-05,,user_5089
user_8218,hr,analyst,no,yes,2022-04-12,,user_1295
user_8222,hr,intern,no,yes,2022-09-20,,user_5457
user_8224,operations,manager,no,yes,2021-01-17,,user_3025
user_8228,sales,analyst,yes,no,2025-03-26,2025-06-13,user_1079
user_8230,operations,analyst,no,yes,2024-11-02,,user_2438
user_8235,finance,admin,yes,yes,2024-10-06,,user_2644
user_8236,finance,analyst,yes,no,2020-12-17,2021-08-19,user_7944
user_8244,sales,admin,yes,no,2024-08-01,2024-11-22,user_9195
user_8246,hr,analyst,yes,yes,2023-06-23,,user_2241
user_8251,finance,analyst,no,yes,2023-01-27,,user_3451
user_8253,it,manager,yes,yes,2024-02-22,,user_4143
user_8254,operations,intern,yes,yes,2021-08-09,,user_5857
user_8256,operations,intern,no,yes,2021-09-20,,user_1577
user_8258,hr,analyst,yes,yes,2022-02-18,,user_8329
user_8264,finance,manager,no,yes,2024-03-09,,user_8358
user_8265,sales,analyst,yes,yes,2021-10-16,,user_5896
user_8266,hr,engineer,yes,no,2022-04-15,2025-06-08,user_5573
user_8268,operations,manager,yes,yes,2022-01-31,,user_8000
user_8272,operations,intern,no,yes,2022-09-20,,user_6218
user_8273,operations,intern,no,yes,2021-12-12,,user_4243
user_8276,hr,manager,no,yes,2025-10-17,,user_5438
user_8278,hr,manager,yes,yes,2023-06-09,,user_5713
user_8279,it,intern,yes,yes,2022-05-30,,user_2723
user_8284,sales,admin,yes,no,2021-07-28,2023-11-19,user_5591
user_8285,sales,analyst,yes,yes,2025-04-14,,user_9181
user_8288,finance,analyst,yes,yes,2024-08-06,,user_7226
user_8289,finance,manager,no,yes,2024-10-10,,user_7013
user_8294,sales,analyst,yes,yes,2024-02-19,,user_6855
user_8296,operations,analyst,yes,yes,2024-05-23,,user_8747
user_8297,sales,analyst,no,yes,2023-09-10,,user_8369
user_8298,hr,engineer,no,yes,2021-03-15,,user_9598
user_8299,it,analyst,yes,yes,2023-08-09,,user_4349
user_8301,operations,analyst,yes,yes,2022-03-01,,user_1847
user_8309,operations,analyst,yes,yes,2024-12-19,,user_6554
user_8316,it,admin,yes,yes,2023-01-10,,user_3279
user_8317,finance,intern,no,yes,2025-01-11,,user_4039
user_8320,it,manager,yes,yes,2025-09-13,,user_8620
user_8328,hr,manager,no,yes,2025-01-18,,user_1520
user_8329,it,intern,yes,no,2023-11-15,2025-08-15,user_3975
user_8335,sales,analyst,no,yes,2022-10-11,,user_5798
user_8336,it,analyst,yes,yes,2023-03-31,,user_4306
user_8339,sales,analyst,yes,yes,2023-01-01,,user_5895
user_8345,finance,analyst,no,yes,2024-09-10,,user_4844
user_8346,operations,manager,yes,yes,2021-05-16,,user_6290
user_8347,sales,intern,yes,yes,2023-09-11,,user_8180
user_8350,finance,engineer,yes,yes,2024-03-21,,user_7964
user_8352,finance,manager,yes,yes,2021-01-02,,user_1365
user_8355,it,intern,yes,yes,2025-03-11,,user_7866
user_8357,finance,analyst,yes,yes,2022-08-12,,user_5835
user_8358,operations,analyst,yes,yes,2025-06-14,,user_6825
user_8361,sales,engineer,yes,yes,2024-01-24,,user_4963
user_8364,it,engineer,yes,no,2025-07-02,2025-06-12,user_2777
user_8366,hr,analyst,no,no,2025-02-27,2025-09-06,user_2811
user_8368,it,manager,no,yes,2024-11-06,,user_6465
user_8369,operations,engineer,yes,yes,2022-06-28,,user_4641
user_8372,finance,engineer,yes,yes,2025-07-24,,user_7221
user_8376,it,engineer,yes,no,2025-03-20,2025-05-30,user_3227
user_8377,operations,analyst,no,yes,2021-09-22,,user_6953
user_8381,operations,analyst,yes,no,2021-08-17,2025-01-01,user_1589
user_8383,hr,manager,no,yes,2025-02-26,,user_9932
user_8384,operations,analyst,yes,yes,2023-03-06,,user_4677
user_8385,finance,intern,no,no,2024-09-30,2025-08-28,user_8606
user_8390,finance,manager,yes,yes,2022-02-18,,user_9032
user_8391,sales,analyst,no,yes,2022-11-19,,user_9056
user_8393,operations,admin,yes,yes,2025-06-01,,user_7606
user_8394,finance,manager,no,yes,2021-11-12,,user_1283
user_8395,hr,analyst,yes,yes,2023-08-31,,user_8644
user_8399,hr,admin,yes,yes,2023-11-14,,user_2294
user_8400,hr,intern,no,yes,2025-04-11,,user_3122
user_8401,hr,engineer,yes,yes,2022-09-09,,user_3036
user_8404,finance,analyst,no,yes,2022-10-16,,user_2896
user_8405,it,engineer,yes,no,2024-11-10,2025-09-26,user_4901
user_8406,operations,admin,yes,yes,2023-04-20,,user_2928
user_8407,operations,analyst,yes,yes,2022-12-14,,user_5144
user_8411,operations,analyst,yes,yes,2025-08-14,,user_3874
user_8413,finance,intern,yes,yes,2023-10-08,,user_9138
user_8417,sales,analyst,yes,no,2022-07-30,2025-06-07,user_4744
user_8418,sales,admin,yes,yes,2025-01-31,,user_9619
user_8419,sales,manager,yes,yes,2021-05-17,,user_7159
user_8421,sales,manager,yes,yes,2022-10-03,,user_8566
user_8422,sales,analyst,yes,yes,2022-09-28,,user_6809
user_8423,it,admin,yes,no,2021-07-22,2023-09-23,user_9148
user_8424,hr,manager,yes,no,2022-07-29,2024-12-01,user_3058
user_8429,operations,engineer,no,yes,2024-06-29,,user_3300
user_8432,operations,engineer,no,no,2025-10-21,2025-09-02,user_1003
user_8433,operations,engineer,yes,yes,2020-12-16,,user_1389
user_8435,it,intern,no,yes,2024-07-04,,user_5811
user_8438,finance,engineer,yes,yes,2024-12-25,,user_7390
user_8442,it,manager,no,yes,2023-04-08,,user_1260
user_8444,sales,intern,no,yes,2023-06-22,,user_9124
user_8446,it,engineer,yes,no,2024-08-23,2025-06-20,user_3633
user_8450,it,analyst,yes,yes,2023-07-29,,user_7233
user_8451,hr,analyst,yes,yes,2024-12-31,,user_4340
user_8453,it,admin,yes,yes,2021-09-29,,user_5674
user_8455,sales,manager,no,yes,2022-11-23,,user_5770
user_8461,operations,engineer,yes,yes,2024-10-07,,user_2201
user_8462,operations,manager,no,yes,2023-12-04,,user_4813
user_8464,it,analyst,yes,yes,2024-04-27,,user_2593
user_8467,operations,engineer,no,yes,2021-05-03,,user_8383
user_8468,hr,analyst,yes,yes,2022-11-29,,user_4931
user_8469,operations,manager,yes,no,2021-03-22,2021-08-21,user_9531
user_8470,it,engineer,yes,yes,2022-06-12,,user_9150
user_8471,it,manager,yes,yes,2021-03-16,,user_7661
user_8474,operations,engineer,yes,yes,2024-11-07,,user_9472
user_8475,sales,admin,yes,yes,2023-08-22,,user_7014
user_8477,finance,admin,yes,no,2024-03-14,2025-05-18,user_3248
user_8479,sales,analyst,yes,yes,2025-05-31,,user_1648
user_8480,hr,analyst,no,yes,2024-11-07,,user_1813
user_8481,it,engineer,yes,no,2022-05-30,2025-01-04,user_6615
user_8486,finance,intern,no,yes,2024-03-26,,user_5549
user_8487,hr,admin,no,yes,2023-11-04,,user_5586
user_8488,it,admin,yes,yes,2022-10-14,,user_7667
user_8489,finance,analyst,yes,yes,2021-06-27,,user_4632
user_8490,it,manager,yes,yes,2025-01-10,,user_4049
user_8491,sales,manager,no,yes,2023-09-17,,user_5578
user_8492,finance,analyst,yes,no,2023-01-18,2025-02-12,user_2704
user_8493,operations,analyst,no,yes,2025-08-07,,user_9021
user_8495,it,intern,yes,yes,2025-01-30,,user_2933
user_8496,operations,analyst,yes,yes,2023-02-08,,user_4350
user_8497,hr,analyst,no,yes,2021-09-22,,user_9627
user_8499,finance,analyst,no,yes,2023-08-25,,user_5807
user_8501,finance,intern,yes,yes,2022-12-05,,user_3526
user_8502,finance,engineer,no,yes,2023-10-10,,user_9209
user_8506,finance,engineer,no,yes,2023-09-01,,user_6638
user_8511,operations,intern,yes,yes,2024-08-11,,user_1455
user_8512,sales,analyst,yes,yes,2025-06-14,,user_5366
user_8513,sales,engineer,yes,yes,2022-03-12,,user_2604
user_8515,operations,analyst,yes,yes,2022-06-13,,user_8948
user_8519,finance,analyst,no,yes,2023-02-19,,user_7391
user_8522,hr,admin,yes,yes,2025-09-14,,user_4414
user_8523,hr,admin,yes,yes,2023-12-08,,user_1184
user_8526,hr,manager,yes,no,2022-08-06,2023-05-19,user_6036
user_8527,it,manager,yes,yes,2024-01-17,,user_2261
user_8529,it,engineer,no,yes,2023-03-10,,user_4253
user_8530,it,analyst,no,yes,2023-08-02,,user_8532
user_8532,it,analyst,yes,yes,2022-01-09,,user_3726
user_8533,sales,analyst,yes,yes,2024-12-17,,user_8185
user_8536,operations,analyst,yes,yes,2024-11-23,,user_3873
user_8537,hr,admin,yes,yes,2025-08-11,,user_2849
user_8538,sales,analyst,yes,yes,2020-12-16,,user_4667
user_8544,sales,analyst,yes,yes,2021-09-10,,user_4084
user_8551,hr,engineer,no,yes,2023-11-06,,user_3574
user_8552,it,intern,yes,yes,2022-02-17,,user_7078
user_8553,it,analyst,no,yes,2021-09-16,,user_6010
user_8554,sales,analyst,no,no,2023-07-02,2025-08-26,user_4517
user_8556,sales,manager,yes,yes,2021-10-22,,user_8150
user_8558,finance,engineer,no,yes,2022-02-07,,user_4484
user_8563,it,engineer,yes,yes,2024-07-04,,user_4874
user_8566,it,admin,no,yes,2023-04-16,,user_5418
user_8570,it,intern,yes,yes,2022-05-10,,user_4067
user_8572,finance,admin,yes,yes,2022-03-16,,user_8253
user_8573,sales,engineer,no,yes,2021-02-01,,user_1299
user_8576,operations,manager,yes,yes,2025-05-31,,user_8253
user_8578,sales,analyst,no,yes,2022-04-15,,user_2221
user_8579,sales,intern,no,yes,2025-03-08,,user_5828
user_8581,operations,manager,yes,yes,2023-06-18,,user_1373
user_8582,it,analyst,yes,no,2022-09-06,2024-05-25,user_7317
user_8583,operations,engineer,yes,yes,2021-02-16,,user_7038
user_8586,finance,analyst,no,yes,2025-10-30,,user_3066
user_8587,operations,engineer,no,yes,2022-02-25,,user_3440
user_8588,finance,engineer,yes,yes,2022-02-25,,user_5164
user_8593,operations,manager,yes,yes,2025-04-27,,user_5313
user_8595,hr,admin,yes,yes,2023-10-16,,user_9338
user_8596,finance,analyst,yes,yes,2022-10-07,,user_2141
user_8603,finance,manager,no,no,2024-07-31,2025-02-20,user_4568
user_8604,finance,engineer,no,yes,2024-06-17,,user_5586
user_8606,operations,engineer,no,yes,2023-06-21,,user_6550
user_8609,operations,admin,yes,yes,2022-05-24,,user_9631
user_8611,it,manager,yes,yes,2025-11-11,,user_3046
user_8615,finance,engineer,yes,yes,2023-11-11,,user_4687
user_8617,finance,analyst,yes,yes,2025-06-03,,user_6288
user_8620,finance,intern,no,yes,2025-06-24,,user_9226
user_8621,finance,manager,yes,yes,2025-05-30,,user_7349
user_8624,sales,engineer,no,no,2021-03-05,2025-05-29,user_1339
user_8625,hr,analyst,yes,yes,2024-10-25,,user_5355
user_8627,it,analyst,yes,yes,2021-02-16,,user_3323
user_8630,finance,manager,yes,yes,2023-08-16,,user_7285
user_8631,hr,intern,no,yes,2021-11-19,,user_6030
user_8633,it,engineer,yes,yes,2023-02-14,,user_5694
user_8634,operations,intern,yes,yes,2022-01-13,,user_2249
user_8636,hr,manager,no,yes,2022-06-11,,user_9515
user_8639,finance,manager,yes,yes,2023-03-28,,user_7194
user_8641,it,analyst,yes,yes,2025-09-14,,user_3256
user_8643,hr,admin,yes,yes,2024-05-03,,user_5112
user_8644,hr,analyst,yes,yes,2022-01-25,,user_7467
user_8645,sales,intern,no,no,2021-06-16,2024-10-31,user_6514
user_8649,operations,intern,yes,yes,2024-10-10,,user_2890
user_8651,it,intern,yes,yes,2025-05-08,,user_4105
user_8654,it,engineer,yes,yes,2022-04-26,,user_2585
user_8660,it,engineer,yes,no,2025-09-05,2025-06-20,user_1904
user_8661,it,admin,yes,yes,2022-02-27,,user_8406
user_8663,operations,analyst,no,yes,2024-02-23,,user_4762
user_8665,operations,engineer,yes,yes,2023-01-17,,user_8697
user_8672,finance,analyst,yes,yes,2023-04-10,,user_9125
user_8674,it,manager,no,yes,2021-06-14,,user_7498
user_8675,it,analyst,yes,yes,2021-07-30,,user_1028
user_8685,sales,analyst,no,yes,2025-07-20,,user_9549
user_8688,operations,manager,yes,yes,2021-01-28,,user_8122
user_8690,it,manager,no,yes,2021-04-12,,user_6164
user_8691,finance,engineer,yes,yes,2024-08-11,,user_4050
user_8694,operations,analyst,no,yes,2021-09-29,,user_7161
user_8696,finance,engineer,yes,no,2025-05-16,2025-06-21,user_8937
user_8697,hr,analyst,yes,no,2022-07-15,2024-06-23,user_5792
user_8698,finance,engineer,yes,yes,2022-06-14,,user_1167
user_8701,operations,engineer,yes,yes,2024-02-07,,user_7954
user_8703,hr,engineer,yes,yes,2024-05-18,,user_6007
user_8708,it,engineer,yes,yes,2024-08-22,,user_5976
user_8709,sales,analyst,yes,yes,2022-05-17,,user_5321
user_8711,hr,admin,yes,yes,2023-03-01,,user_1232
user_8713,it,manager,yes,no,2021-09-24,2024-08-21,user_1648
user_8715,it,manager,yes,no,2023-02-02,2025-02-05,user_3068
user_8716,finance,engineer,yes,yes,2022-12-21,,user_4062
user_8718,operations,analyst,yes,yes,2025-07-06,,user_7636
user_8724,finance,engineer,yes,no,2021-03-30,2025-03-17,user_6263
user_8726,it,engineer,no,no,2023-06-22,2025-08-12,user_6762
user_8728,it,analyst,yes,no,2024-01-13,2025-01-07,user_2449
user_8729,operations,analyst,yes,yes,2022-01-26,,user_2054
user_8733,operations,analyst,no,yes,2024-06-12,,user_9124
user_8734,hr,intern,yes,yes,2021-11-09,,user_9257
user_8736,finance,engineer,no,yes,2023-06-04,,user_8492
user_8737,operations,analyst,no,yes,2023-04-18,,user_4011
user_8738,it,manager,yes,yes,2021-07-26,,user_4593
user_8741,sales,engineer,yes,no,2021-03-31,2021-06-24,user_1290
user_8742,sales,admin,yes,no,2022-04-23,2025-10-04,user_9121
user_8743,sales,analyst,no,yes,2023-01-29,,user_6610
user_8745,it,analyst,yes,no,2022-09-07,2023-01-19,user_3516
user_8747,hr,intern,no,yes,2021-10-01,,user_9182
user_8748,operations,analyst,yes,yes,2021-02-04,,user_1721
user_8749,it,analyst,yes,yes,2024-03-15,,user_7431
user_8750,finance,intern,yes,yes,2024-12-02,,user_2656
user_8751,sales,engineer,no,yes,2024-08-15,,user_8908
user_8755,sales,analyst,yes,yes,2023-10-06,,user_9639
user_8757,it,analyst,no,yes,2022-01-04,,user_8724
user_8758,finance,analyst,yes,yes,2021-11-19,,user_7479
user_8759,it,analyst,yes,no,2023-08-20,2025-03-18,user_3357
user_8761,sales,intern,no,yes,2025-09-16,,user_1044
user_8763,sales,manager,no,yes,2023-08-06,,user_6784
user_8766,hr,engineer,yes,yes,2022-07-05,,user_5050
user_8767,finance,intern,yes,yes,2025-01-20,,user_6285
user_8769,sales,manager,no,yes,2025-06-29,,user_6943
user_8772,it,analyst,yes,yes,2023-08-31,,user_8617
user_8773,it,engineer,yes,yes,2022-10-18,,user_3093
user_8774,sales,intern,no,yes,2023-09-27,,user_3781
user_8777,finance,admin,yes,yes,2022-05-19,,user_6554
user_8778,operations,analyst,yes,yes,2021-07-20,,user_7030
user_8779,finance,engineer,yes,yes,2021-08-26,,user_5835
user_8780,it,engineer,yes,no,2022-07-23,2025-02-08,user_1158
user_8782,sales,intern,no,yes,2023-06-05,,user_1606
user_8784,it,analyst,yes,yes,2023-01-31,,user_2112
user_8786,sales,engineer,yes,no,2021-07-06,2025-05-14,user_6184
user_8787,it,intern,yes,yes,2021-09-28,,user_7758
user_8789,hr,manager,no,yes,2023-03-04,,user_8624
user_8792,hr,manager,yes,no,2025-11-14,2025-02-02,user_1798
user_8794,it,analyst,no,yes,2024-08-07,,user_2688
